text	label
NO TENÍA POSIBILIDADES ! D: | Juegos del habre | Minecraft : 	1
gracias super team	2
BATMAN ARKHAM NIGHT EPIC RAP - KRONNO ZOMBER no olvideis dejar vuestro like ^^ ayuda bastante :D 	0
Luis77 ok ya	2
	1
El vlog de hoy , pequeños copos de nieve : NUNCA HABÍA VIVIDO ESTO 	1
En shock 	1
Ya estoy loca de que sea mañana para coger break de literalmente todo	1
Un Saludo al Party Q tenemos en el " lunch Room " , al deSayuno y a la Q eSta comiendo Arroz con ganduleS y Pavo !!	1
Escribiendo Imagen Holidays ! !! !! Junto a Danny Gonzalez .. . 	2
Me trajeron cheesecake y lechón ; la vida me ama	1
este weekend me jodio el cuerpo	1
Ver a mi hermana casándose en mi aniversario de bodas , me a hecho recordar el momento en que uni mi  	1
mira mi tweet anterior hahaha	0
Thanks Por el Detalle .. Muah	1
En el vlog de hoy hago algo que siempre he querido hacer 	2
Ancho Y QUÉ PASA CON ESAS HOJITAS QUE PINCHAN DE LOS ABETOS ?! ?! ?! NOT COOL , MAN . NOT COOL .	2
hahahaha cualquier parecido con la realidad es pura coincidencia new moon face	2
Club novelero este look nos quedo bellos 	2
Omg llámameeeee 	2
Mi profe dijo que excusaría a las abanderadas del examen por su presentación . Me salvé porque yo salgo también raising hands medium-light skin tone	1
jajajajajajajajajajaja esto me asusto un poco pq tengo los headphones puestos	2
y yooo carajete . Literalmente acabados de cumplir y to y ya tengo mil achaques	1
Entran al gym pero el gym no entra en ellos .	1
Aunque sea difícil de creer , se que mis ojos son blancos porque soy un Zomber , lo tuyos son blancos porque la envidia no te deja ver ! ( ╭╮heavy multiplication x ) heavy multiplication x	1
More & more .. Elige tu fragancia favorita .. & Tu accesorio favorito Pedidos al 096.880.7384 	2
, WTF !! ?? ? Un Toral en Bayamon . DACO mete mano !! 	1
Tu en serio estas llorando por la perra ? LOCO SI . ES MI FUCKING PERRA .	2
Prometo no tirar spoilers 	1
Pues no me queda mas remedio que sortear algunas para mis Zombers cuando lleguen ! JAJA Es Gracias ! squinting face with tongue winking face with tongue	0
" : how i shave my legs 	0
Ponte en Forma con La Gatita hoy en Showtime Fitness Studios con abdelzumba excito total . Unete al  	1
Comenzar el año luciendo espectacular es el mejor plan para el 2016 ! ño 	1
	2
1 lapiz pencil .. Ya acabamos con la clase de kinder ?	0
My new Best Friend !! ! OMG !! Brutal ! 	1
ya tu me habías ratiao planificando con otra persona so raised hand medium-light skin tone	1
Mañana me espera un pequeño road trip yo sola . Es algo que siempre he querido hacer y ha llegado el día . Por supuesto , lo veréis . smirking face	0
El vlog de hoy , mis pequeños mapuches : CASI TENEMOS OTRO ACCIDENTE !! 	1
hoy no voy a salir de la biblio .. . fun	1
Me ha gustado un vídeo de de ( 	1
" andre : “ : quiero estar en un yacht .. . ” the story of my life " JAJAJ tengo mentalidad de rica , wallet de pobre musical notes musical notes musical notes musical notes musical notes	1
gracias Flaca y ahi te aviso e Igualmente	1
Bien orgullosa de mi !! ! 	0
Dale like si has hecho esto en la Primera cita 	1
overtime plus usaste 2 celebrities , pero te la doy , ganaste	2
Yo sería feliz si pudiera ir al gym y a la playa todos los días	1
Diooooohhhh ! Que ha hecho un video de los youtubers mas sexys y no considera que yo soy cerci !! ! Yo te quería Town ! downcast face with sweat crying face crying face squinting face with tongue	1
Reunited and it feels so good Yo con mi cama 	2
Tantos naps que no tengo sueño	0
Moderna con falda de stylistteam y 	1
damn definitely Espero que todo sea for a greater good ! downcast face with sweat	0
En serio !! Q una calienta me IVA a pagar con la Borders Rewards .. .	2
Llevo un demonio sexy dentro . BOSS ! 	2
a que ahora si me pongo stalker de verdad solo por joderte .. Cogedme miedo smiling face with horns	1
deja el hate	1
Yo seria tu prom date con mucho gusto .	1
si se pudo !! !! con el 	2
Same con historia 	2
Belini es snapchat famous	1
Celebrando con mi Honey besitos	2
Bellisima !! con Una elegancia y belleza natural !! 	2
Mi vestido de sueño . Stylist yo jajjaja diseñador velo ñadora  	0
“ : Y de repente .. . Nati me envia una selfie de mi tia ” face with tears of joy face with tears of joy face with tears of joy face with tears of joy	0
Good Morning Familia a trabajar y a informarte 	0
En mi vida había escrito tanta mierda en un paper . Me lo inventé todo pal carajo .	1
Mañana tengo un análisis de sangre y dentista para probablemente sacarme una muela . Que alguien me mate pls .	2
En camino al Westland Mall para hacer Zumba . Los espero .  	2
Siempre estoy active para todo .	0
JAJAJAJAJA bendito que cute 	2
VALE EN DOS HORAS NOS TIRAMOS EN BUNGY POR EL KAWARU BRIDGE NADA NO ME VA A DAR UN INFARTO NI NADA	2
osea es que no hay fuckin break	0
headphones on todo el dia .. . bitch do n't kill my vibe	1
Comienza la mejor Semana del Año y no es por Black Fridays .. .	1
me encantan cuando llegan los emails con el flight itinerary :)	2
Le pido a Génesis un icee y ya me iba a traer uno . Es que la amo .	1
" : I FEEL OFF MY BED 	2
Por poco choco , nice .	1
que annoying , no me quiero estar pelando	0
-softball -desde babies jaja -chulería -soccer juntas	1
me flipa el porridge con plátano y miel smiling face with heart-eyes	1
Ver perros en la uni me pone feliz .	2
is incomplete un season entero	0
30 días bitch !! !	1
Llegue de noche al Work y me fui de	2
Ese feeling de cuando empiezas a conocer a una persona y tienen tanto en común , es el fucking mejor .	2
Tengo tantos stories que no se ni por donde empezar	0
Si todas mis noches son como la de ayer .. . I ai n't leaving	0
Hundirnos juntitas sounds better	0
“ : te quiero ” me too brujis face blowing a kiss face blowing a kiss face blowing a kiss	0
Ni de aguacate ?! ! Its a crime	1
Totally chic Crop top roja Black & white pant Cinturón Collar Pedidos al 0968807384 	2
mas t vale bitch !! Trouble1 !	0
La Mascota de Cayey es el Toro , Pero me tienen de Mula .	0
comencemos el día con green colors Ya estamos tomando tus pedidos : 096.880.7384 Outfit : Green blouse y Collar verde 	0
Skywars es muy complicado ! y si encima me asustan los patos .. . pues ya ni os digo ! Le diré a que me ayude a afrontar el miedo !	2
Con honey comiendo en Viejo San Juan !! ! 	2
Esta noche luce más atractiva que nunca ! hacemos envíos a nivel nacional ! realiza tu  	1
8 me tienen que hacer un report cuando acaben , con el plot , los characters , climax , entre otras !!	0
yesss , eso trato jajajaja gracias	2
bendito Mija .. . suerte en tapón . Cuando llegues te das unos drinks y relax	0
Pero pero yo no dije que es un big deal solo que cumplo años , mano .	0
Hablando con mis amigas de cosas que pasaron en la high .. . hay cosas que no cambian todavia falto con cojones 	2
Soy Kronno Zomber pero cuando alguien está en peligro me convierto en .. . El EMINEM BURLAO ! PRÓXIMAMENTE ! 	1
Voy pal cabron all nighter	2
Lol de poetas y locos todos tenemos un poco 	1
Les juro q nunca me habia levantau tan active	1
Quien le copio el look a quien ? A la Moda lo lucio antes en antes q 	0
isabelle te voy a mandar un voice , wait for it	2
Team La Gatita poniendo las sonrisas a la familias de south dade . estamos en hasta las  	1
JAJAJAJAJA so truee .. . y la taquilla a mitad de precio ya que he is technically not even adult sized	1
El vlog de hoy , pequeños taladros : NO TE ESCONDAS 	1
Y sigue el party con y mi Honey 	1
Cabrones me acosté a las 12 pa un mini nap y me acabo de levantar .	0
Llego por fin !! !! 	1
.. . Pos si no te gustó la idea dislaik ! confused face disappointed face disappointed face crying face	2
Gracias por confiar en mi Una vez MAS . Mil thanks I owe you both ! 	2
is Back ! Boletos a la venta aquí 	2
this shit is psycho af . Yo ahí mismo le pongo una orden de restricción raised hand medium-light skin tone raised hand medium-light skin tone	0
GOOD Morning ! 	2
Mi hija practicando maquillajes para apenas empezó a estudiar y le encanta . 	2
El aparatito !! !! ! Te ha pasado ? 	2
dios santo .. . de verdad que estoy medio en shock ! esto es muy bestia	1
Los Sobrinos 	1
Nuevas Registraciones para tus niñas , en Imagen Modeling by La Gatita . Solo registrate y me comunico  	2
Me ha gustado un vídeo de de ( 	2
quiero que sea mi novio para que me saque fotos cool	1
	2
Feliz Tarde del Lunes .. .. Recuerde levantarse con mi dj sheriff  	1
El vlog de hoy , pequeños botes de pintura : SON NOVIOS !! 	2
" : Jamas uses algo como la venganza , solo siéntate y espera .. . Aquellos que te hieren , suelen destruirse entre ellos . " SO TRUE !	0
Throwback Morro 	2
Fall trend Report gracias por el Apoyo . 	0
PUÑETAZOS EN LA LAVA ! | DUELOS ÉPICOS | Minecraft : 	2
AHORA TODOS NOS COPIAMOS DE CASEY NO ? PUES MIRA , ANTES DE QUE ÉL EMPEZARA CON SUS DAILIES YA HACÍA ESTO 	1
no me quemé un bich	0
	1
finally llegue	2
Until Dawn terminado . Tremendísimo . Ahora sólo quiero volver a jugar con distintas opciones . Y así hasta el fin de los tiempos .	2
	2
pues craaash !! Te robo un día y te busco a cabo rojo . Siiii ?? ?	1
Happy relax Sunday familia !. .. . 	2
Mis Chicas hermosas , Estan ready para mañana Domingo hacer zumba GRATIS . abdelzumba  	1
Fine dining en el aereopuerto :) 	1
" : Nena cállate y ámame " definition of tough love jajajaja i love you nigga alwayss	1
Mis amigas también tienen su 	2
Enamorada De Mi Collar ! QUE mucho Nos encantan esos accesorios .. 	1
Diablo ya mi birthday weekend empezó , que perfecto es todo two hearts	1
Conseguido Zombers ! Gran trabajo ! A ver si la chica quiere cantar y hacemos algo que os guste ! ^^	2
Es de valientes ver una movie de misterio solo en la casa .	2
Haz lo que amas y hazlo de manera frecuente 	2
Me alegra que os haya encantado !! IRONMAN VS CAP . AMÉRICA | Rock/RapPlay | KRONNO ZOMBER & NER .. . 	2
yes ya !! !! !	2
Ella Ganó con la gorra de 	2
“ : Black widows eat their mate after sex . They can eat up to 20 lovers in a single day . ” Nena cogelo easy !!	2
jajajaja true story	2
fijo que has hecho un test apestoso .. . Tienes que hacer el de Pottermore	1
en las pkayas de Key Biscayne Memorial Day . Hobie beach . Attention beaxh goers . We will  	1
El vlog de hoy , pequeños tipos de incógnito : tengo MUCHO miedo 	2
Termino un workout y me dan ganas de comerme una vaca entera	2
" : death jajaja " ayyyyy :( tired face	0
No quiero que llegue mi prom loudly crying face	2
Mi padre es un sabio smiling face	2
Oka , me pinté las uñas so tengo que esperar 2 minutos para que se me dañen y volver a empezar , esto es rutina	1
Estoy tan emocionada que ya estoy editando el vlog de mañana . Mira que es un descampao normal y corriente PERO FLIPAS . face with tears of joy	2
" No se que effect ponerle "	2
Comenzando la semana con nuevos outfits . Blusa emiliana Karim pant Collar Pulseras 	1
Speak Now forever será el mejor album de Taylor Swift .	1
Creo que no haré nada hoy . Sad life .	1
I GOTHAM ! Buenas noches Zombers ! red heart crescent moon smiling face with smiling eyes	2
Ready to shop ? Lista para ir de compras ?! Aprovecha este fin de semana ! Feliz feriado para todas !! 	0
Goals : ir a coachella face with rolling eyes red heart loudly crying face	1
nena viste a Mila bailando watch me whip ?	2
Buah papa Giorgio es un Crack ! saludame en tu último video ! Tu siempre has sido mi fans !	2
Amo a mis estudiantes en Imagen Modeling by La Gatita que saben que estación escuchar !. .. . 	2
Cuando una persona te crea estress , liberate !! !! ! By	2
let it be loca imaginate que taylor no caante mas , osea	1
¿ Por qué en area blanca hay parking ?? ? No entiendo .	2
Necesito que Kanye anuncie los tour dates de que pa ya	2
Buenas noches Zombers ! face with tongue	2
NIÑOS NO HA HABIDO VLOG PORQUE NO TENÍAMOS WIFI ESTÁBAMOS EN UN LAGO PERDIDAS . Mirad qué amanecer parfavar . 	0
	2
For More information on my work visit 	2
Ella acaba de ganar tickets al Grand Slam ! Saca la foto cuando veas el billboard y participas ! 	1
“ : Look de hoy gracias después de un año de retiro espiritual por fin sale ! Jaja te quiero ! 	2
So esto nos acaba de pasar 	0
My top best dress fort he . Elegancia está en la sencillez y la sofisticación .  	2
Él es el bebo Yami , stop the hate .	2
Es Tan real .. Lo importante es .. . .. No Prestarle Atencion , Ni gastar tu tiempo en gente  	1
El vlog de hoy , pequeñas tiendecillas frikis : mi nuevo LOOK !! 	2
with repostapp . ・・・ Hoy celebramos un de novela en  	2
No es Quien tu seas .. .. Es con Quien Vas .. .. Nada es imposible , Todo lo puedes , 	2
	1
“ : Look de hoy gracias a 	1
La moda sigue y nosotras nos divertimos con ella .. . Shoulder out  	2
El vlog de hoy : NO SOY TAN BUENA PERSONA 	2
Squidward mood con mis padres , Spongebob mood con mis amigos 	2
Hell week ? Hell end of semester . Puñeta .	0
" : What does a perverted frog say ? .. . Rubbit . " JAJAJAJA :')	2
Ready pa verte .	1
“ : Oral sex can help lower blood pressure ! Why ? -- 	1
	1
Alguien que me acompañe al gym pls	2
Si necesito roadtrips 	1
Forever waiting que termine el update de la compu .	0
con quien ? Como era ? Estuvo cool ?	2
Dioossssss !! !! Zombers !! !! Mirad lo que me acaba de llegar estoy flipando !! ! Las espadas de Kratos !! ! 	2
" 14 : “ : booty had me liek 	1
Más días como el de hoy pls	1
Ya listos para abrir regalos . 	1
por separado , porque eventualmente practicaré algunos juntos ( excepto hand stand )	2
tanyarivas este weekend please	2
by " La semana apenas comienza . Gracias por la sintonía/ See you all tomorrow again ! 	2
	1
Sii pero I 'm off and back Sunday te Mando text	2
" CollegeHumor : Current mood 	2
luis nunez ufff puej mas vale hahaha	2
Exacto y también se separan los boogie de las tablas .. .	1
Buenos días familia , Lunes con  	1
Joey Montana video " Nuestro Amor es Unico " stylist .. . 	2
Esoooo baby a estrenar home theater !! !	1
el problema viene siendo que tus snapchats me dan hambre cabrona	2
	1
Ni yo , forever and ever sera ABC Family	1
Quizás , puede ser , a lo mejor , maybe ha sonado un poquillo del nuevo single en Snapchat .. . smirking face	2
Hoy estoy pal vinito relaxxxx	2
Nieves Clasico Good Morning Familia !. .. .. 	2
Lo importante es que sobrevivi este hell day	0
Se avecinan muchos LEVEL UP en los vídeos de ambos canales . 	1
el vicio que llevo al Assassin 's Creed Unity es extremo pls help voy a morir pero en realidad mola 	1
Todos tenemos in niño aun dentro de Nosotros . ño ños we all still have  	2
Lo mejor de este día es lo bien que me veo ! 	2
En acción , el gran talentoso maquillista dando consejos y tips de belleza de Looks de primavera  	0
You you !! Se os hecha de menos por malaga city Cabesas ! !	1
When you smile the whole world stops ! GIRLS WE ARE AMAZING ! WEAREOPEN - último día 20-25%off 	2
jajajaj ok .. yo le digo a mami o papi que te manden una :)	2
Tu día está llegando MAMI ! Ya estamos listas para celebrarte ! New arrivals ! colección pasada en descuento ! 	2
Así mismo es baby !! ! 	2
nene de seguro este es como el tercer nap del día	2
Cuando coges una clase con freshmen y no conoces a nadie grinning face with smiling eyes	2
No voy a estar feliz hasta que jane y rafael esten juntos en jane the virgin	0
mañana es el due date pa darte de baja ?	2
Un tal 7 de marzo del 2016 se comenzó a grabar el audio de Zomber Girl ! red heart skull	2
Foto de fabiolatotal 	1
Q sorpresa .. . aquí hay un Snack !!	2
¡ Hola ! ¿ Podríais seguirme un momento para comentar una cosa por DM ? Gracias . :)	2
Tú eres all boob and no substance .	2
with repostapp . ・・・ De gala para los gracias y  	1
A disfrutar del otoño y vestirse con los colores de la temporada . Gris oscuro , azul marino Light , mostaza , y 	1
Tu Mezcla Zol , Ahora Y pendiente para Ganar AVENTURA Family Four pAck .. Un Abrazo y Feliz Martes . SHERIFF	2
Hoy en Video musical	2
Zombers ! Estoy sin palabras ! sabéis que para mi esto es mucho mas grande que cualquier otra cosa ! Gracias ! Z4E ! 	2
ruin Douchbag parking jajaja	0
se acabo daylight savings so por eso esta todo fucked up	0
El vlog de hoy : MI NUEVA TELE GIGANTE 	2
que lindo . Pero no .. No es para rebajar , es para ponerme bien durota hahahaha	1
Black Magic papi	0
Pero q MAS SEXY !! ! Omg t ves tan bello !! ! Love u	0
Dormir , Just for the fucks .	2
Happy to announce my next big styling job client little princess Treviño Escamilla !! Feliz de  	2
Jajajajajajajaja que fucking cuteee 	2
Al los q pensaron q no podía , como t quedo el ojo BITCH !! !	2
Gracias mi auto de esta semana 	2
The world just away when you kiss me .. Chrochet vine blouse Disponible en SALHUA . 	2
Quiero cuddleeee pensive face	1
Dormí toda la tarde , pero fue como si na ' , so tired	0
ZOÉ 	2
Empezando la semana mi 	2
God no , God no es el que lo hace	0
quiero ir camping .. . ¿ Alguien quiere ser mi camping buddy ?	1
tu necesitas como mil chill pills	2
Publican Foto Topless de Miley Cyrus ( Sin Censura ) 	1
JAJA ojalá Pepsi me pagara por tener ese banner .. . ojalá XD La foto es de hace 3 años por lo menos ! XD	1
Ya a nuestra película se le jodio el botón de play .	0
Un sábado para compartir con mis niñas en Imagen Modeling by La Gatita . Regístrate en  	2
Home alone en casa de . Se vale tirarme un mega party ?	0
Un hymn for the Weekend ! 	2
Smile , life is to short so enjoy every second !! Sonrie !! ! La vida es muy corta , disfruta Cada  	2
Ya no esta ese mismo " feeling " .	2
Why is Trump still a thing que asco 	1
	2
Video jugando al sleeping dogs ! Como la he desconcentrado ! Ajaja 	1
da fuq ?!	1
Mira let go of the past and grow . No sigas con lo mismo .	1
Happy Birthday Que Dios te llene de bendiciones .. .. . 	1
Outfit de hangover : hoodie , pantalones de ejercicio , flipflops , gafas y una trenza descojonada .	1
Tus relationship goals 	1
“ : Mi look del dia para unnuevodia graciass 	2
Gracias Isa , miss you and love you more !! ! 	1
panty panty panty pa pa panty	2
It 's all about the hat this summer !! ! 	1
omg como lo mataste ? Yo también maté mi ex cactus disappointed face	2
Como dice la baby : " You stupid bitch "	1
no quiero que llegue el weekend porque significa que voy a tener que hacer la monografia	0
Listas para su sesión fotográfica mis estudiante de Imagen Modeling by La Gatita . Si a tus niñas les  	2
lo voy a necesitar ., no estoy tan grave como estabas pero close enough jajaja .. no se como voy a dormir !	2
Puesta pa ' ver películas all day	2
Voy a tener mi apt solito para mi todo el weekend person gesturing OK	1
Pues nada niños que acabo de editar el mejor vlog de toda mi historia en YouTube . Lo tendréis más tarde de las seis , pero vais a flipar .	2
Is someday coming back to San Juan , Puerto Rico ? Some of my 1st dates with my hubby were there , in old San Juan	2
Llevo to ' el día de buen humor , cualquiera diría que tengo la semana libre	2
Hermoso Edwin Thanks !! !! ! 	1
Confía en tí Confía en tus capacidades Confía en tus instintos Confía !! Happy day ! 	2
que annoying . Shut up	2
Te han convertido , god .	2
" LadyBoners : Shaun White 's haircut appreciation tweet 	2
by " Pues de igual manera viva México Cabrones caritog0623  	1
Peace and love y Amanda 	1
Mi senior quote 	1
ok el idiota estuvo de mas jajajaja pense qe eras de mi edad entre 20-21 smiling face	2
ESTOY HYPER BEBE	1
SALÍ DE QUÍMICA ORGÁNICA FOR EVEEEER	1
De verdad q Siiiii !! ! Pronto baby	1
La comida esta mala .	2
es q con lo q vienen lo encuentro raro baby ! Buenos días amor mío	2
Llegue a la conclusion que los mejores que juegan soccer no saben bailar salsa	2
Hoy tengo quien me maneja ! 	2
Metedle bulla al señor es el quien me está haciendo la base de The last of us ! Ajajaj Eso si le está quedando de 10 ! squinting face with tongue red heart	2
The weeknd debe hacer un cover de Panda	1
JAJAJAJA No puede ser .. . dijeron eso for reals ?	2
Ese jejeje 	2
Zombers mañana vuelvo a malaga y ya me pongo con la parte 2 del especial 1 millon ! ^^ Ya tengo ganitas !	0
Se atractiva !! Happy sundayyy 	2
Amor mio Nuestro Hogar esta quedando de Show !! Love U	1
y ahora ? que cute face with tears of joy face with tears of joy	2
el es un midget ?	0
24 pero si tu ibas bien vestido a la uni acá también thinking face face with rolling eyes	1
Happy Friday !! !! ! 	2
Su nombre sale hasta en mi fucking serie ; el universo está conspirando en mi contra	1
Me he despertado hater pero se me ha pasado con unas MUY buenas noticias . GET HYPED PORQUE SE VIENEN COSAS INCREÍBLES . smiling face with heart-eyes	1
“ : Holaaaa !! ! Las quiero ver !! ! Beso a las 2 Rumbo a Miami ! ” Siii welcome back to all . Hurry q me voy	2
o hacemos roadtrip pa ' crash beaming face with smiling eyes	2
hay una fuerza mayor que cuida nuestros pasos .. . gracias Por darme serenidad .. . 	1
Love you hunny . Tenemos que salir las tres juntas pls ! Miss you .	2
cuando fue que me dijiste que era el senior trip ?	2
Rise and shine . . Buenos días . Feliz domingo , a dar gracias a Dios . 	1
The Royals se ve bien cabrona weary cat face	1
whaaaat ?? Qué dicesss ?	2
Sí , hola , necesito los resultados del College ya , gracias	1
Mami : " le voy a poner Ariana a el puppy para sentir que todavia estas en casa " + " N O R M A L "	2
Pero for sure marzo me ira bien :)	2
Mis estudiantes de en su clase de español . Imagen Modeling by La Gatita Regístrate en  	2
" : Ya no eres ginger ? " ginger no es una raza .. . y si sigo con el pelo rojo :) jajaja	2
CON DOS ESPADAS DE DIAMANTE !! LOL | CON LUIS Juegos del Hambre | Minecraft : 	2
Estoy terminando la canción de Zomber Girl y esta quedando genial ^^	1
otero son un chorro de rednecks locos , fanaticos de la religion , closed minded . Lo mas seguro ella tambien era una redneck face with tears of joy face with tears of joy	0
Este weekend quiero ir a Vieques , ya que siempre voy a Culebra .	2
gracias Paulaaa !! love you too see ya 2morrow ! face blowing a kiss face blowing a kiss	1
funciona !! hahaha grinning face with sweat	1
4 DONANTES DE SANGRE PARA MI TIA URGENTE , POR FAVOR . SI TE INTERESA AYUDAR INBOX . GRACIAS .	1
ya ya !! !! ! I love youuu pensive face	2
	2
Mi mente siempre esta relax porque los trato como se merecen .	2
OFF LEASE ONLY “ LA GATITA DEALS OF THE WEEK ” 	1
Despues de comer beef jerky . 	1
Cyndi Laupner mintio .. . Girs dont want to just have fun	2
Has comprado leche Kronno !! JAJAJAJAJA que granujas estais hechos ! face with tears of joy face with tears of joy pouting face squinting face with tongue	1
Ir al prom is not all that is made up to be . Nunca fue la mejor noche de mi vida . Tanto hype for nothing .	2
Mi jevo me usa de pesa para hacer ejercicio . smiling face with heart-eyes	1
De esas pocas veces donde me quiero cortar el pelo a to ' cojón	1
tienen que parar con estos apps raros face with rolling eyes	0
" : Ask me to prom with sushi so I know it 's real 	1
Reposiciones listas ! Los que más te gustan de nuevo en stock ! Pidelos ya !! 096.880.7384 	1
-those eyes -super chula -angélica	1
ah bueno en ese sentido si .. Son los top criminals of the world .. . Ponle a bush y y saddam husein	0
Team La Gatita en tu comunidad 	1
No stress MOOD . Salhua beach 2016 NEW COLLECTION 	2
tómate el té english breakfast con un pelín de leche . Te activa que da gusto .	1
Good Morning Familia 	2
No puede ser que yo me vaya a tirar la de tres maletas again weary face weary face weary face	2
se va una roommate y me dan una más loca .. . Greeeeaaaaaaattt just greeeeaaaaatttt	1
Porfavor descarten mi voz en mi último snapchat cuan annoying soné face with tears of joy face with tears of joy face with tears of joy	2
Todo bien kid y tú ?	1
Mami me hizo frappè person gesturing OK medium-light skin tone	2
Awesome ! Me encanta :D ^^ - Stressed Out Remix 	1
Less is more ALWAYS ! Print Dress Ya disponible en nuestra tienda  	2
felicidades niñaa que la pases bieeen hatching chick balloon party popper two hearts	2
Con uno de mis mas grandes amores .. .. 	2
Test Post from Team La Gatita - 85	2
Ay pero que cool oye	2
En 5 MIN VOY A HACER MI PRIMER DIRECTO EN TWITCH !! ! :D Quien se apunta Zombers ? 	2
Aburrimiento tan cabrón que estoy considerando irme a dormir y to '	2
Part 3 me rendí dio 4 pasitos y ya . 	2
Un roadtrip todos los weekends , definition of perfection	0
that sucks ! Con el mega susto de que en cualquier momento te puedes quedar q horror !! ! No hay ninguna gasolinera donde estas ?!	0
ok me voy a dormir llego el momento ya estoy leyendo las cosas mal	2
Es increible como me pueden cambiar el mood en menos de un minuto .	0
Park Team Lucha contra el Cancer del seno .. . elzol1067fm 	1
Hoy q estoy libre tiran el mega especial !! ! Not liked !	1
Espero por ti en Imagen Modeling by La Gatita . Regístrate para llamarte con la Información en  	2
" rodz : Anda el carajo soy ginger " welcome .. . jajajaja	2
Me sabe mal Zombers ! Pero no os preocupeis espero que mas adelante pueda ir por mi cuenta y hacer una gira ! ^^ disappointed face disappointed face	1
uhgg deja q me gane el powerball	2
rv11 jajajaj yesss	2
hahaha las dos son pautosas bye	2
He terminado de editar el vlog de hoy y hay tantos momentazos que en cuanto lo suba va a explotar mi canal . GANAS DE QUE LO VEÁIS . :D	1
Te taguiaste a ti misma jajaja remember loser buys drinks for the night	2
friday NIGHT OUT listos estos accesorios y más ! 	2
El vlog de hoy : UNA MEXICANA ENTRE ESPAÑOLES 	0
SE ACABO HELL WEEK	1
Le text a Javi y el tipo me ignora bien cabrón mientas escribe mierda en twitter .	1
te vas a joder mamita . Just wait for it .	2
So a mitad de noche apagué mi aire , sonámbula	1
	2
Vamos , babies !	2
a ir al salto del hippie !	1
Una mujer libre disfruta de los colores Flower print 	2
ruin jajajajjaja siiiii .. . lo digo por los suits no me esperaba tanta gente tan bien vestida cuando fuiiii	1
hahahaha L I T E R A L . Ese es el station que tengo puesto face with tears of joy	2
Con esfuerzo y constancia lo demostraré ! :) pero no sin vuestro apoyo ! Buenas noches familia Zomber ! 	2
jajaja	2
Ayer por poco me sale rewind raising hands medium-light skin tone	2
Yo nunca me olvido de dejarte un like ! Eres mi mayor fans !	1
muchas gracias Thaliaaa , i miss you too nena , tienes que llegar yaaa !! face blowing a kiss	2
Muchos de mis tweets tienen 0 sense for u mortals	1
delgado24 juro que mis mejores fotos me las han tirado ustedes hahaha	2
Una tripleta ahora mismo vendria de show	1
Adoro que me hablen de lo que sea , por más random , con tal de seguir la conversación	1
A comer en Fridays !! ! whoooo	0
Somos mujeres seguras y lo transmitimoa a través de nuestro look ! Little print +  	2
Informer by Snow , found with , Listen now : un mega throwback del 1993 	1
Country shirts Las Camisas a cuadros de algodón son una opción informal y trendy ! Pedidos al 096.880.7384 	2
Esta graduación está laaaarga y pico . 5 horas sentada en unos bleachers no es de Dios .	0
pa que tu quieres un playlist de Javi ? pa eso usa el mío face with tears of joy	2
con popcorn	1
A tus niñas les gusts el Mundo del MODELAJE ? Registralas en Imagen Modeling by La  	2
Necesito empezar a hacer mis workouts , estoy flaqueando mucho	2
En el vlog de hoy : EL MEJOR MODO DE ESPERAR EN EL AEROPUERTO 	1
Verde in para el invierno . Look de hoy de vestido de piel Zapatos  	2
no sabia que un tweet definia mi preferencia sexual , gracias por decirmelo :)	0
“ : Necesito más amigas sin novios o amigas que quieran janguiar para ayer por favor ” show	1
Feliz martes ! Pensando un poco , creatividad y organizcion 	1
Q será mas peligroso text o una mujer guiando y maquillándose .. .	1
mi prom ?	1
LISTAS PARA COMENZAR EL fin de semana ?! ! te espramos con lo * NUEVO en nuestra tienda 	0
Lleva nevando todo el dia . This is not okay .	1
Haciendome pana con las de la cocina ; todas son latinas .. . go figure	2
Throwback a cuando me hicieron un prank de que habian aplastado a un amigo y por poco le llego al hospital	2
Os juro que no entiendo por qué mi Apple Watch me llama Culo . 	1
Ni que watussi pegao que 'jeso .	0
livin ' da ' life en Cancún 	2
SALHUA clothing Últimos días de descuentos !! Te esperamos abiertos hoy y mañana !! 	2
sola beso girly .	1
Rey hola . no te veo ( live on 	1
Zombers ! Hoy hay nuevo rap en el canal !! A la hora de siempre , habrá que estar atentos digo yo no ? xD video camera white heavy check mark	1
Una Sonrisa grande del Miércoles , para recordarte que Dios nos regala otro día ! Y será  	2
JAJAJAJAJJAJA love the pic , gracias beauchi two hearts	2
24 estas dándonos muchos comentarios lindos so esta fish thinking face	1
JAJAJAJAJAJJAJAJJAJAJA BYEEE 	2
El vlog de hoy , pequeños museos de las torturas : ARQUEROS EN UN PUEBLO MEDIEVAL 	1
Look de alfombra con saco y t-shirt , pantalón  	2
El panorama del Rap español se va a pique .. . Pero el HipHop no tiene culpa de que tanto idiota lo practique .. .	2
Estabais pesaditos con que subiera una foto sin gorra .. . pues ea .. El nuevo Zomber look ! JAJAJAJAJA 	2
Gracias Amor Mio ! Lo ve U	1
bt yess . Thank you baby !! Igual a ti ! Sé que lo vas a matar kissing face with closed eyes	2
Jajajajaa already do boo .. . ughh te extraño no te veo hace un mes !	2
	2
el lunesss !! Vamos pa ' ocean pleaseee	2
Ideas for Men layering for winter . Utilize vestir en capas para estar  	2
